athleteId,schoolYear,sport,grade,nRaces,best800,best1500,best3000,best5000,bestAny
18848599,2022,xc,9,8,,,824.6,1347.3,824.6
18848599,2022,tfo,9,2,165.88,331.402,,,165.88
18848603,2022,xc,9,8,,,759.5,1257.5,759.5
18848603,2022,tfo,9,1,150.739,,,,150.739
18848603,2023,xc,10,3,,,,1211.8,1211.8
18848604,2022,xc,9,8,,,856.4,1281,856.4
18848604,2023,xc,10,8,,,,1253.2,1253.2
18848657,2022,xc,9,9,,,970,1588.1,970
18848660,2022,xc,9,5,,,,1397,1397
18848686,2022,xc,11,9,,,1003.6,1646.7,1003.6
18848686,2023,xc,12,7,,,946.1,1574.4,946.1
18848688,2022,xc,9,7,,,942.4,1377.2,942.4
18848688,2023,xc,10,6,,,891.4,1466.3,891.4
18848688,2024,xc,11,5,,,,1400.1,1400.1
18853655,2022,xc,9,6,,,883.6,1386.3,883.6
18872575,2022,xc,9,9,,,885.5,1439.4,885.5
18872575,2022,tfo,9,3,173.676,347.851,772.757,,173.676
18872575,2023,xc,10,9,,,795.6,1341.5,795.6
18872575,2023,tfo,10,2,170.191,356.997,,,170.191
18872575,2024,xc,11,10,,,,1309.3,1309.3
18872575,2024,tfo,11,3,167.135,340.441,754.94,,167.135
18872575,2025,xc,12,8,,,847.88,1339.45,847.88
18872575,2025,tfo,12,2,160.147,345.317,,,160.147
18919966,2022,xc,9,8,,,913.1,1402.5,913.1
18919966,2023,xc,10,4,,,,1389.3,1389.3
18919966,2024,xc,11,8,,,,1170.49,1170.49
18919966,2025,xc,12,6,,,,1175.9,1175.9
19022175,2024,tfo,9,2,,,,,13.854
19022175,2025,tfo,10,3,,,,,13.795
19022175,2026,tfo,11,3,,,,,13.422
19022179,2025,xc,9,5,,,911.7,1483.1,911.7
19022179,2025,tfo,9,1,187.347,,,,187.347
19022194,2024,xc,9,8,,,,1104.96,1104.96
19022194,2024,tfo,9,2,,,,,12.95
19022194,2025,xc,10,7,,,655.36,1121,655.36
19022194,2025,tfo,10,1,,,,,12.703
19022194,2026,xc,11,8,,,624.24,1011.94,624.24
19022194,2026,tfo,11,3,129.639,265.902,577.596,,129.639
19022194,2027,xc,12,5,,,575.83,1000.13,575.83
19022195,2024,tfo,9,1,,,,,13.396
19022196,2024,xc,9,7,,,,1074.25,1074.25
19022196,2024,tfo,9,5,134.568,260.85,574.534,,134.568
19022196,2025,xc,10,8,,,578.4,989.541,578.4
19022196,2025,tfo,10,3,131.738,247.778,540.542,,131.738
19022196,2026,xc,11,10,,,558.15,969.32,558.15
19022196,2026,tfo,11,5,121.013,246.246,551.28,,121.013
19022196,2027,xc,12,6,,,542.406,950.43,542.406
19022197,2025,xc,9,8,,,684.74,1138.14,684.74
19022197,2025,tfo,9,3,162.318,309.418,647.616,,162.318
19022197,2026,xc,10,7,,,,1142.09,1142.09
19022197,2026,tfo,10,2,,298.528,625.984,,298.528
19022197,2027,xc,11,4,,,615.71,1073.11,615.71
19022205,2023,tfo,9,3,,,,,12.675
19022205,2026,xc,12,4,,,,1183.61,1183.61
19022209,2023,xc,9,8,,,,1139.2,1139.2
19022209,2023,tfo,9,3,142.569,284.382,602.27,,142.569
19022209,2024,xc,10,9,,,,1034.7,1034.7
19022209,2024,tfo,10,2,,267.434,576.898,,267.434
19022209,2025,xc,11,4,,,,1019.015,1019.015
19022209,2025,tfo,11,3,130.109,265.347,580.928,,130.109
19022209,2026,xc,12,7,,,604.65,1038.4,604.65
19022209,2026,tfo,12,2,132.187,266.129,,,132.187
19022210,2025,xc,9,4,,,1378.8,2422.8,1378.8
19022210,2026,xc,10,5,,,1279.04,2380.63,1279.04
19023778,2022,xc,9,1,,,,1516.3,1516.3
19023778,2022,tfo,9,2,145.621,306.9,,,145.621
19023778,2023,xc,10,8,,,722.5,1210.9,722.5
19023778,2023,tfo,10,2,144.605,306.181,,,144.605
19023778,2024,xc,11,9,,,,1278.1,1278.1
19023778,2024,tfo,11,2,,,,,12.986
19023778,2025,xc,12,6,,,,1291.705,1291.705
19064675,2022,xc,10,5,,,,1196.3,1196.3
19064675,2022,tfo,10,4,135.67,300.2,,,12.44
19064675,2023,xc,11,5,,,,1083.1,1083.1
19064675,2023,tfo,11,2,122.031,,,,53.807
19064675,2024,xc,12,8,,,,1039.1,1039.1
19064675,2024,tfo,12,2,123.804,,,,52.078
19071436,2026,xc,11,1,,,1100.33,,1100.33
19087908,2024,tfo,9,1,,,,,31.307
19117211,2022,xc,9,1,,,,1711.5,1711.5
19289443,2018,tfo,9,2,,,,,14.11
19289443,2019,tfo,10,2,,,,,13.14
19289443,2021,tfo,12,2,,,,,12.5
19659836,2018,tfo,10,2,,,,,13.24
19659836,2019,tfo,11,4,205.67,421.8,,,13.38
19951381,2022,tfo,10,2,,,,,13.402
19951398,2022,tfo,10,1,,,,,13.44
19951448,2022,tfo,11,1,,,,,12.15
19951494,2022,tfo,10,1,,,,,12.64
19951523,2022,tfo,10,1,,,,,13.34
19951546,2022,tfo,9,2,,,,,12.84
19951546,2023,tfo,10,2,,,,,12.619
19951546,2025,tfo,12,3,,,,,11.974
19952769,2023,tfo,12,1,,,,,12.464
19952815,2022,tfo,10,1,,,,,14.24
19962210,2026,tfo,10,1,,,,,14.83
19962216,2025,xc,9,4,,,768.32,1328.4,768.32
19962216,2025,tfo,9,1,,,,,68.186
19962232,2025,tfo,9,2,,,,,12.852
19962232,2026,tfo,10,3,,,,,12.582
19962236,2024,xc,9,3,,,854.9,1701.19,854.9
19962251,2026,tfo,10,1,,448.779,,,448.779
19962263,2023,xc,9,5,,,,1154.6,1154.6
19962263,2023,tfo,9,3,143.879,291.738,606.273,,143.879
19962263,2024,xc,10,8,,,,1077.93,1077.93
19962263,2024,tfo,10,3,135.366,274.96,592.25,,135.366
19962263,2025,xc,11,3,,,,1051,1051
19962263,2025,tfo,11,3,129.687,263.345,576.607,,129.687
19962277,2023,tfo,9,2,,,,,12.833
19962277,2024,tfo,10,2,,,,,12.258
19962277,2025,tfo,11,2,,,,,12.149
19962277,2026,tfo,12,1,,,,,12.175
19962292,2026,xc,10,8,,,643.71,1050.729,643.71
19962292,2026,tfo,10,3,126.489,253.768,559.669,,126.489
19962292,2027,xc,11,3,,,555.23,963.949,555.23
19964228,2022,tfo,11,1,154.023,,,,154.023
19965372,2022,tfo,9,2,,,,,12.14
19965372,2023,tfo,10,1,,,,,12.219
19965372,2024,tfo,11,1,,,,,12.207
19965386,2022,tfo,11,2,,,,,12.352
19965386,2023,tfo,12,3,,,,,12.029
19965522,2022,tfo,11,1,,,,,12.269
19965755,2022,tfo,9,1,,334.159,,,334.159
19966021,2022,tfo,10,1,,,,,14.64
19966027,2022,tfo,10,1,,,,,15.44
19966027,2023,tfo,11,1,,,,,15.558
19966034,2022,tfo,9,1,,,,,14.34
19966043,2022,tfo,9,1,,,,,14.64
19966055,2022,tfo,9,1,,,,,15.082
19966055,2023,tfo,10,2,,,,,14.58
19966055,2025,tfo,12,2,,,,,13.985
19966058,2022,tfo,9,1,,,,,14.94
19966102,2022,tfo,9,1,,,,,16.555
19966198,2022,tfo,9,1,,,,,15.001
19966212,2022,tfo,9,1,,,,,13.94
19983629,2023,tfo,10,1,,,,,16.69
19994012,2025,xc,9,8,,,834.3,1331.5,834.3
19994012,2025,tfo,9,3,162.183,314.804,687.511,,162.183
19994012,2026,xc,10,9,,,684.24,1137.28,684.24
19994012,2026,tfo,10,3,152.83,300.098,656.066,,152.83
19994012,2027,xc,11,4,,,649.13,1122.89,649.13
20001398,2022,tfo,9,1,,,,,14.64
20087530,2022,tfo,9,2,,,,,14.304
20087530,2023,tfo,10,2,,,,,13.33
20087530,2024,tfo,11,1,,,,,12.999
20087530,2025,tfo,12,1,,,,,12.968
20110816,2022,tfo,11,2,,,,,13.74
20424662,2026,tfo,9,1,,,,,56.087
20470265,2022,tfo,9,1,,,,,14.587
20637268,2022,tfo,9,2,,,,,13.09
20637268,2023,tfo,10,2,,,,,11.765
20637268,2024,tfo,11,3,,,,,11.496
21119398,2023,tfo,9,2,,,,,25.871
21119398,2024,tfo,10,2,,,,,24.974
21119398,2025,xc,11,8,,,691.85,1106.8,691.85
21119398,2025,tfo,11,2,124.992,,,,54.616
21119398,2026,xc,12,8,,,636.08,1041.16,636.08
21119398,2026,tfo,12,2,122.936,276.947,,,122.936
21189581,2023,xc,9,8,,,895.2,1398.5,895.2
21189581,2023,tfo,9,2,165.787,344.489,,,165.787
21189581,2024,xc,10,10,,,,1339.05,1339.05
21189581,2024,tfo,10,3,171.563,337.869,744.47,,171.563
21189581,2025,xc,11,8,,,786.94,1305.25,786.94
21189581,2025,tfo,11,3,162.499,328.664,730.511,,162.499
21189581,2026,xc,12,9,,,753.1,1263.1,753.1
21189581,2026,tfo,12,3,164.952,329.569,719.99,,164.952
21189582,2023,xc,9,6,,,947.6,1522.4,947.6
21189582,2023,tfo,9,2,,,,,15.287
21189582,2024,xc,10,7,,,,1522.72,1522.72
21189582,2024,tfo,10,1,187.172,,,,187.172
21189582,2025,xc,11,6,,,1030.6,1615,1030.6
21189583,2023,xc,9,6,,,1037.9,1697.8,1037.9
21189583,2023,tfo,9,1,218.552,,,,218.552
21189583,2024,xc,10,4,,,,1904.6,1904.6
21189583,2024,tfo,10,1,230.31,,,,230.31
21189584,2023,xc,9,7,,,744.9,1237.7,744.9
21189584,2023,tfo,9,3,160.901,336.15,731.457,,160.901
21189584,2024,xc,10,3,,,,1352.3,1352.3
21189584,2024,tfo,10,2,,329.43,762.051,,329.43
21189584,2025,xc,11,8,,,753.2,1299.87,753.2
21189584,2025,tfo,11,3,157.219,323.751,706.998,,157.219
21189584,2026,xc,12,9,,,738.37,1235.95,738.37
21189584,2026,tfo,12,3,158.723,336.946,741.251,,158.723
21199863,2023,xc,9,5,,,997.5,1606,997.5
21199863,2023,tfo,9,2,159.378,393.478,,,159.378
21199863,2024,xc,10,9,,,894.9,1464.98,894.9
21199863,2024,tfo,10,1,153.595,,,,153.595
21199863,2025,xc,11,4,,,,1508.71,1508.71
21199863,2026,xc,12,8,,,918.3,1564.87,918.3
21199864,2023,xc,9,3,,,,1433.1,1433.1
21199864,2023,tfo,9,2,153.404,317.401,,,153.404
21199864,2024,xc,10,8,,,,1224.44,1224.44
21199864,2024,tfo,10,2,147.688,334.524,,,147.688
21199864,2025,xc,11,4,,,,1299.16,1299.16
21199864,2026,xc,12,2,,,,1419.97,1419.97
21199866,2023,xc,9,8,,,1020.2,1634.5,1020.2
21199866,2024,xc,10,8,,,953.6,1721.6,953.6
21199866,2025,xc,11,5,,,1085.3,1767.012,1085.3
21199866,2026,xc,12,7,,,1129.2,1716.04,1129.2
21199868,2023,xc,12,9,,,830.9,1320.6,830.9
21199873,2023,xc,9,5,,,830.9,1311.3,830.9
21199875,2023,xc,9,8,,,763.9,1207.2,763.9
21199875,2024,xc,10,9,,,,1203.72,1203.72
21199875,2025,xc,11,7,,,658.69,1132.66,658.69
21199885,2023,xc,9,6,,,701.6,1192.2,701.6
21199885,2023,tfo,9,3,151.055,303.748,679.312,,151.055
21199885,2024,xc,10,4,,,,1252.6,1252.6
21199888,2023,xc,12,9,,,682.2,1106.5,682.2
21200248,2023,xc,9,7,,,755.1,1256.5,755.1
21200248,2024,xc,10,5,,,,1282.47,1282.47
21200248,2024,tfo,10,3,150.27,298.639,688.318,,150.27
21200248,2025,xc,11,7,,,686.17,1169.89,686.17
21200248,2025,tfo,11,3,145.754,281.664,627.24,,145.754
21200248,2026,xc,12,8,,,664.16,1092.26,664.16
21200248,2026,tfo,12,3,139.531,276.269,622.011,,139.531
21246977,2023,xc,9,5,,,,1378.4,1378.4
21246977,2023,tfo,9,2,163.123,327.337,,,163.123
21246977,2024,xc,10,8,,,,1241.2,1241.2
21402909,2026,xc,9,8,,,973.49,1435.49,973.49
21402909,2026,tfo,9,3,189.637,360.311,784.151,,189.637
21402909,2027,xc,10,4,,,793.48,1370.43,793.48
21402915,2026,xc,9,7,,,1157.1,1898.06,1157.1
21402915,2027,xc,10,4,,,956.53,,956.53
21402916,2026,tfo,9,3,151.92,298.411,654.869,,151.92
21402918,2024,xc,9,7,,,,1157.15,1157.15
21402918,2025,xc,10,4,,,,1055.3,1055.3
21402918,2026,xc,11,3,,,606.99,1086.58,606.99
21402919,2026,tfo,9,3,125.933,261.122,582.546,,125.933
21402919,2027,xc,10,4,,,585.1,1000.65,585.1
21402922,2026,xc,9,7,,,,1118.63,1118.63
21402922,2026,tfo,9,3,150.214,288.658,634.559,,150.214
21402922,2027,xc,10,3,,,656.91,1115.37,656.91
21419640,2026,xc,9,8,,,820.06,1320.27,820.06
21419640,2026,tfo,9,1,,306.572,,,306.572
21419640,2027,xc,10,4,,,684.78,1212.23,684.78
21443683,2024,tfo,9,3,,,,,13.191
21443683,2025,tfo,10,2,,,,,13.036
21485776,2023,xc,9,1,,,,1620.2,1620.2
21485777,2023,xc,9,2,,,,1334.5,1334.5
21485777,2023,tfo,9,3,156.205,313.585,684.301,,156.205
21485777,2024,xc,10,6,,,,1147.91,1147.91
21485777,2024,tfo,10,2,150.018,309.331,,,150.018
21485777,2025,xc,11,6,,,,1246.6,1246.6
21485777,2025,tfo,11,2,,343.803,,,61.527
21506900,2026,xc,9,4,,,874.2,1538.22,874.2
21628514,2025,tfo,9,2,,,,,14.272
21756576,2025,tfo,9,2,,,,,13.723
21756576,2026,tfo,10,1,,,,,14.158
22069329,2023,tfo,9,2,,,,,16.582
22069329,2024,tfo,10,2,,,,,16.545
22070819,2023,tfo,10,2,,,,,15.93
22297198,2025,xc,9,7,,,838.96,1399.7,838.96
22297198,2025,tfo,9,3,182.268,358.576,786.03,,182.268
22297202,2025,tfo,9,2,,,,,27.484
22297202,2026,tfo,10,1,,,,,62.192
22297217,2026,tfo,9,2,,,,,12.526
22297221,2026,xc,9,6,,,782.5,1279.08,782.5
22297222,2026,xc,9,7,,,726.04,1178.08,726.04
22297224,2026,xc,9,8,,,866.95,1337.86,866.95
22297224,2026,tfo,9,2,165.464,333.861,,,165.464
22297224,2027,xc,10,2,,,803.33,,803.33
22297232,2025,tfo,9,3,166.865,306.902,717.728,,166.865
22297244,2024,tfo,9,1,,,,,12.378
22297244,2026,tfo,11,2,,,,,12.262
22297253,2024,xc,9,7,,,,1169,1169
22297253,2024,tfo,9,3,135.575,275.505,606.374,,135.575
22297253,2025,xc,10,8,,,634.07,1051.73,634.07
22297253,2025,tfo,10,3,132.49,260.816,578.103,,132.49
22297253,2026,xc,11,8,,,606.63,1048.05,606.63
22297253,2026,tfo,11,3,133.469,266.304,580.424,,133.469
22297253,2027,xc,12,5,,,599.19,1015.48,599.19
22331009,2023,tfo,9,2,,,,,12.265
22331009,2024,tfo,10,1,,,,,12.443
22331009,2025,xc,11,5,,,827.5,1368.7,827.5
22331009,2025,tfo,11,1,,,,,12.097
22331525,2023,tfo,10,2,,,,,15.136
22331525,2024,tfo,11,2,148.59,331.573,,,148.59
22331525,2025,tfo,12,2,147.954,305.931,,,147.954
22340689,2023,tfo,9,2,,,,,15.933
22340689,2024,xc,10,4,,,,1751.49,1751.49
22340689,2024,tfo,10,1,,,,,15.941
22340689,2025,tfo,11,1,,,,,15.298
22340689,2026,tfo,12,1,,,,,15.453
22344338,2023,tfo,9,2,,,,,12.743
22344338,2024,tfo,10,1,,,,,13.127
22344338,2025,tfo,11,1,,,,,13.299
22415939,2023,tfo,9,3,,,,,12.262
22416079,2023,tfo,9,2,,,,,12.394
22416079,2024,tfo,10,2,,,,,12.032
22416079,2025,tfo,11,2,,,,,11.985
22416106,2023,tfo,10,1,,,,,14.219
22417369,2023,tfo,10,2,,,,,13.99
22417369,2024,tfo,11,4,147.563,,,,13.154
22417415,2023,tfo,11,2,,,,,13.3
22417514,2023,tfo,10,1,,,,,14.046
22417545,2023,tfo,9,2,,,,,27.209
22417545,2024,tfo,10,2,,,,,26.099
22417545,2025,tfo,11,2,,,,,11.785
22417545,2026,tfo,12,3,,,,,11.463
22417697,2023,tfo,12,2,,,,,26.404
22426102,2025,tfo,11,3,258.016,,1284.009,,103.59
22433161,2024,tfo,10,1,,,,,12.934
22442858,2023,tfo,9,2,,,,,14.888
22442900,2023,tfo,12,2,,,,,12.74
22442929,2023,tfo,9,2,,,,,14.035
22442929,2024,xc,10,6,,,,1451.1,1451.1
22442929,2024,tfo,10,1,,,,,64.07
22442950,2023,tfo,10,2,,,,,12.714
22442970,2023,tfo,10,2,,,,,14.691
22442970,2024,tfo,11,3,,,,,14.724
22443021,2023,tfo,9,1,200.922,,,,200.922
22443062,2023,tfo,9,2,,,,,14.08
22443062,2024,tfo,10,1,,,,,13.457
22443062,2025,tfo,11,1,,,,,13.391
22443139,2023,tfo,9,1,,,,,30.998
22443139,2024,tfo,10,2,,,,,12.873
22443139,2025,tfo,11,1,,,,,12.64
22443139,2026,tfo,12,2,,,,,12.336
22443199,2023,tfo,12,3,,,,,12.596
22452623,2017,xc,9,8,,,,1092.8,1092.8
22452623,2017,tfo,9,1,,,,,56.5
22452623,2018,tfo,10,2,,,,,25.07
22452623,2019,tfo,11,2,,,,,52.74
22463266,2023,tfo,10,2,158.193,345.055,,,158.193
22463266,2024,xc,11,6,,,818.7,1302.47,818.7
22463268,2023,tfo,9,2,149.933,302.328,,,149.933
22463268,2024,xc,10,2,,,741.5,1343.7,741.5
22463418,2023,tfo,9,1,195.507,,,,195.507
22463459,2023,tfo,10,1,192.568,,,,192.568
22463461,2023,tfo,10,2,203.77,,,,82.231
22463466,2023,tfo,9,1,181.817,,,,181.817
22463869,2023,tfo,9,6,141.247,293.722,673.628,,62.489
22463869,2024,xc,10,1,,,,1340.82,1340.82
22463869,2024,tfo,10,1,136.456,,,,136.456
22463869,2025,xc,11,1,,,,1385.3,1385.3
22463869,2025,tfo,11,2,140.578,,,,62.072
22463869,2026,xc,12,8,,,,1230.66,1230.66
22463869,2026,tfo,12,3,136.938,300.546,,,61.88
22506949,2023,tfo,11,1,,,,,11.346
22776546,2023,tfo,11,1,,,,,11.766
22776546,2024,tfo,12,1,,,,,11.803
22786171,2025,tfo,9,2,,,,,11.771
22786171,2026,tfo,10,2,,,,,11.422
22793226,2023,tfo,11,1,,,,,13.635
22793226,2024,tfo,12,1,,,,,12.739
22896976,2024,tfo,9,1,,,,,14.9
22957778,2026,tfo,9,2,,,,,13.448
23652826,2024,xc,10,8,,,,1623.27,1623.27
23652826,2024,tfo,10,2,185.835,431.495,,,185.835
23652826,2025,tfo,11,2,179.492,388.252,,,179.492
23652828,2024,xc,9,9,,,,1271.8,1271.8
23652828,2024,tfo,9,3,154.641,323.785,,,67.188
23652828,2025,xc,10,8,,,750.07,1242.1,750.07
23652828,2025,tfo,10,3,147.865,308.921,713.927,,147.865
23652828,2026,xc,11,9,,,717.78,1214.97,717.78
23652828,2026,tfo,11,3,150.334,336.403,,,65.304
23652828,2027,xc,12,5,,,700.82,1244.3,700.82
23652830,2024,xc,10,9,,,918.9,1563.96,918.9
23652830,2024,tfo,10,2,192.033,411.838,,,192.033
23652830,2025,xc,11,6,,,1009.23,1692.95,1009.23
23652830,2026,xc,12,4,,,,1662.12,1662.12
23652834,2024,xc,10,3,,,907.4,1702.26,907.4
23652837,2024,xc,11,2,,,895.1,1884.6,895.1
23652843,2024,xc,11,4,,,,1498.17,1498.17
23652843,2025,xc,12,6,,,894.16,1437.1,894.16
23667154,2024,xc,9,5,,,872.8,1396.9,872.8
23667155,2024,xc,12,5,,,,1247.11,1247.11
23676426,2024,xc,10,8,,,,1167.43,1167.43
23676426,2024,tfo,10,2,144.102,290.591,,,144.102
23676426,2025,xc,11,8,,,693.13,1137.7,693.13
23676426,2026,xc,12,7,,,685.75,1137.69,685.75
23777671,2024,xc,9,5,,,,1332.5,1332.5
23777671,2025,tfo,10,1,145.985,,,,145.985
23819177,2027,xc,9,4,,,680.16,1193.793,680.16
23819190,2025,xc,9,5,,,761.6,1252.6,761.6
23819190,2026,xc,10,6,,,690.2,1141.43,690.2
23819190,2027,xc,11,2,,,667.4,,667.4
23819194,2027,xc,9,3,,,838.15,,838.15
23850198,2025,xc,9,7,,,656.27,1080,656.27
23850198,2026,xc,10,7,,,620.83,1063.71,620.83
23850198,2026,tfo,10,1,135.304,,,,135.304
23850198,2027,xc,11,1,,,,,997.7
23851550,2027,xc,9,4,,,664.39,1155.36,664.39
23858490,2024,xc,12,2,,,,1358.7,1358.7
23893089,2025,xc,9,6,,,918.8,1567,918.8
23893089,2026,xc,10,1,,,,2080.55,2080.55
23914897,2019,xc,9,9,,,654.4,1058.9,654.4
23914897,2019,tfo,9,4,133.56,259.81,587.2,,60.8
23914897,2020,xc,10,11,,,584,987.5,584
23914897,2021,xc,11,4,,,,960.7,565.4
23914897,2021,tfo,11,3,116.56,235.44,,,53.31
23914897,2022,xc,12,11,,,529,890.5,529
23914897,2022,tfo,12,5,113.9,229.08,490.91,,52.54
24167072,2022,xc,9,9,,,,1223.6,1223.6
24167072,2023,xc,10,9,,,710.4,1262.4,710.4
24167072,2023,tfo,10,2,,,,,13.538
24522101,2021,tfo,10,2,,,,,11.89
24522101,2022,tfo,11,3,,,,,11.34
24522101,2023,tfo,12,3,,,,,11.815
24634309,2024,tfo,11,2,,,,,13.48
24704121,2024,tfo,9,2,149.301,332.583,,,149.301
24704121,2025,xc,10,7,,,792.03,1176.8,792.03
24704121,2025,tfo,10,1,,295.843,,,295.843
24704121,2026,xc,11,7,,,701.56,1166.73,701.56
24704121,2026,tfo,11,2,,301.778,708.684,,301.778
24704179,2024,tfo,9,2,193.925,433.407,,,193.925
24706503,2024,tfo,10,1,,,,,13.535
24784012,2024,tfo,12,1,,,,,15.492
24784013,2024,tfo,9,3,157.54,318.121,753.389,,157.54
24784013,2025,tfo,10,2,158.261,317.165,,,158.261
24784016,2024,tfo,10,1,,,,,13.622
24784016,2025,tfo,11,1,,,,,13.804
24784020,2024,tfo,10,3,,,,,11.28
24784020,2025,tfo,11,2,,,,,10.762
24784020,2026,tfo,12,2,,,,,10.705
24784022,2024,tfo,9,2,,,,,14.18
24784023,2024,tfo,9,1,,,,,56.818
24784023,2025,tfo,10,1,,,,,57.885
24784024,2024,tfo,10,2,,,,,11.896
24784026,2024,tfo,9,2,147.031,318.328,,,147.031
24784029,2024,tfo,9,3,,,,,11.212
24784029,2025,tfo,10,2,,,,,10.956
24784029,2026,tfo,11,2,,,,,10.908
24784031,2024,tfo,10,2,146.49,,,,68.011
24784033,2024,tfo,9,2,150.222,360.252,,,150.222
24784034,2024,tfo,10,1,187.82,,,,187.82
24784035,2024,tfo,10,2,,,,,15.174
24784035,2025,tfo,11,2,,,,,14.91
24784036,2024,tfo,9,2,,,,,12.906
24784036,2026,tfo,11,2,,,,,13.025
24784037,2024,tfo,9,1,,,,,13.927
24784037,2026,tfo,11,4,172.879,369.539,,,13.761
24784037,2027,xc,12,4,,,855.44,1232.836,818.2
24784039,2024,tfo,9,1,,,,,14.891
24784039,2025,tfo,10,1,156.768,,,,156.768
24784040,2024,tfo,9,2,,,,,12.536
24784045,2024,tfo,9,3,141.102,284.676,609.196,,141.102
24784045,2025,tfo,10,2,,279.319,604.208,,279.319
24784046,2024,tfo,9,2,,,,,12.788
24784046,2025,tfo,10,2,,,,,12.648
24784046,2026,tfo,11,2,,,,,12.722
24784048,2024,tfo,9,2,174.32,407.592,,,174.32
24784048,2025,xc,10,6,,,1046.69,1702.7,1046.69
24784050,2024,tfo,10,2,,,,,15.245
24784050,2025,tfo,11,1,,,,,14.601
24784051,2024,tfo,9,1,,328.74,,,328.74
24784056,2024,tfo,9,1,,,,,15.463
24787264,2027,xc,9,3,,,647.74,1117.96,647.74
24787274,2027,xc,10,3,,,1040.11,,1040.11
24787285,2025,tfo,9,2,166.904,391.305,,,166.904
24787291,2025,tfo,9,2,,,,,12.349
24787291,2026,tfo,10,1,,,,,12.013
24787980,2024,tfo,9,1,,,,,12.561
24800103,2024,tfo,9,2,,,,,15.933
24839698,2024,tfo,9,2,,,,,16.847
24841033,2024,tfo,11,2,,,,,27.133
24885048,2024,tfo,9,2,136.547,313.3,,,136.547
24885048,2025,xc,10,1,,,,1238.79,1238.79
24885048,2025,tfo,10,1,130.112,,,,130.112
24956946,2025,tfo,10,2,,,,,12.009
25077111,2024,tfo,9,1,165.831,,,,165.831
25095844,2024,tfo,12,1,212.157,,,,212.157
25116972,2024,tfo,9,3,,,,,12.766
25116972,2025,xc,10,8,,,656.67,1023.4,656.67
25116972,2025,tfo,10,3,123.171,,,,12.25
25116972,2026,xc,11,8,,,579.69,971.99,579.69
25116972,2026,tfo,11,2,120.073,258.197,,,120.073
25116972,2027,xc,12,4,,,546.67,953.89,546.67
25225696,2024,tfo,9,1,168.709,,,,168.709
25264386,2025,tfo,10,2,,,,,12.979
25384845,2026,tfo,10,2,,,,,15.54
26300659,2021,tfo,9,2,140.08,285.12,,,140.08
26300659,2022,tfo,10,4,134.929,268.23,,,134.929
26300659,2023,tfo,11,6,132.68,271.41,597.876,,59.898
26300659,2024,xc,12,7,,,,1076,1076
26300659,2024,tfo,12,6,131.713,264.74,615.962,,60.952
26431510,2025,xc,11,3,,,950.23,1472.66,950.23
26431523,2025,xc,9,7,,,742.7,1281.28,742.7
26431523,2026,xc,10,5,,,,1282.42,1282.42
26431529,2025,xc,11,3,,,,1404.7,1404.7
26431536,2025,xc,11,5,,,825.69,1312.5,825.69
26431536,2026,xc,12,5,,,,1257,1257
26431538,2025,xc,9,4,,,,1214.44,1214.44
26431538,2025,tfo,9,3,156.061,298.284,673.806,,156.061
26431538,2026,xc,10,8,,,660.71,1079.43,660.71
26431538,2026,tfo,10,3,135.733,276.195,601.015,,135.733
26431538,2027,xc,11,3,,,584.61,985.85,584.61
26431540,2025,xc,9,2,,,1278.7,2610.139,1278.7
26431551,2025,xc,11,6,,,866.6,1523.3,866.6
26431551,2025,tfo,11,2,177.127,395.028,,,177.127
26449710,2025,xc,9,7,,,855.6,1464.87,855.6
26449710,2025,tfo,9,2,150.958,,,,69.836
26449710,2026,xc,10,7,,,808.36,1345.35,808.36
26449710,2026,tfo,10,2,160.641,342.417,,,160.641
26449710,2027,xc,11,4,,,705.61,1260.39,705.61
26488652,2025,xc,9,6,,,,1198.78,1198.78
26488652,2025,tfo,9,3,144.969,293.651,681.344,,144.969
26488652,2026,tfo,10,2,134.179,288.849,,,134.179
26574868,2025,xc,9,3,,,,1374,1374
26594005,2027,xc,9,3,,,954.53,,954.53
26649337,2022,tfo,10,2,138.115,292.32,,,138.115
26649337,2023,xc,11,9,,,652.5,1121.8,652.5
26649337,2023,tfo,11,2,122.962,268.551,,,122.962
26649337,2024,xc,12,7,,,,1052.57,1052.57
26649337,2024,tfo,12,3,124.507,262.114,,,55.572
26668431,2027,xc,9,2,,,777.1,,777.1
26668438,2026,xc,9,8,,,820.06,1324.76,820.06
26668438,2026,tfo,9,3,150.467,305.935,686.053,,150.467
26668438,2027,xc,10,3,,,779.53,1316.658,779.53
26668454,2027,xc,9,4,,,716.78,1310.07,716.78
26695598,2025,xc,10,4,,,792.9,1316.77,792.9
26695598,2025,tfo,10,1,146.852,,,,146.852
26695598,2026,xc,11,4,,,,1344.65,1344.65
26695598,2026,tfo,11,2,145.448,307.915,,,145.448
26696844,2026,tfo,9,3,148.189,,,,12.603
26714563,2021,xc,9,5,,,,1347.2,1347.2
26714563,2021,tfo,9,2,,,,,29.32
26714563,2022,xc,10,10,,,743,1206.8,743
26714563,2022,tfo,10,3,138.127,313.409,,,63.255
26714563,2023,xc,11,10,,,695.3,1167.8,695.3
26714563,2023,tfo,11,2,140.674,,,,60.925
26714563,2024,xc,12,9,,,,1169.6,1169.6
26714563,2024,tfo,12,4,141.939,,,,13.161
